DATE,Facility_Type,County,Case_Count
2021-01-27 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-03 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,143
2021-02-03 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,220
2021-02-03 10:00:00,Staff: State and Local Affected Facilities,Allegany,340
2021-02-03 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-03 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-03 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-10 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,145
2021-02-10 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,219
2021-02-10 10:00:00,Staff: State and Local Affected Facilities,Allegany,344
2021-02-10 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-10 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-10 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,218
2021-02-17 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,334
2021-02-17 10:00:00,Staff: State and Local Affected Facilities,Allegany,163
2021-02-17 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,218
2021-02-17 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,334
2021-02-17 10:00:00,Staff: State and Local Affected Facilities,Allegany,163
2021-02-17 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-17 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,239
2021-02-24 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,331
2021-02-24 10:00:00,Staff: State and Local Affected Facilities,Allegany,152
2021-02-24 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,239
2021-02-24 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,331
2021-02-24 10:00:00,Staff: State and Local Affected Facilities,Allegany,152
2021-02-24 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,239
2021-02-24 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,331
2021-02-24 10:00:00,Staff: State and Local Affected Facilities,Allegany,152
2021-02-24 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-02-24 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-03 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,239
2021-03-03 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,331
2021-03-03 10:00:00,Staff: State and Local Affected Facilities,Allegany,0
2021-03-03 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-03 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-03 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,58
2021-03-10 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,42
2021-03-10 10:00:00,Staff: State and Local Affected Facilities,Allegany,12
2021-03-10 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,58
2021-03-10 10:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,42
2021-03-10 10:00:00,Staff: State and Local Affected Facilities,Allegany,12
2021-03-10 10:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-10 10:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,121
2021-03-17 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,165
2021-03-17 11:00:00,Staff: State and Local Affected Facilities,Allegany,160
2021-03-17 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,121
2021-03-17 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,165
2021-03-17 11:00:00,Staff: State and Local Affected Facilities,Allegany,160
2021-03-17 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,121
2021-03-17 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,165
2021-03-17 11:00:00,Staff: State and Local Affected Facilities,Allegany,160
2021-03-17 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-17 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-24 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,122
2021-03-24 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,165
2021-03-24 11:00:00,Staff: State and Local Affected Facilities,Allegany,150
2021-03-24 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-24 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-24 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-03-31 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,119
2021-03-31 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,220
2021-03-31 11:00:00,Staff: State and Local Affected Facilities,Allegany,321
2021-03-31 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-03-31 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-03-31 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-04-07 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,146
2021-04-07 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,254
2021-04-07 11:00:00,Staff: State and Local Affected Facilities,Allegany,322
2021-04-07 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-04-07 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-04-07 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,208
2021-04-14 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,303
2021-04-14 11:00:00,Staff: State and Local Affected Facilities,Allegany,342
2021-04-14 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,208
2021-04-14 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,303
2021-04-14 11:00:00,Staff: State and Local Affected Facilities,Allegany,342
2021-04-14 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-04-14 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2020-04-21 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,208
2020-04-21 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,304
2020-04-21 11:00:00,Staff: State and Local Affected Facilities,Allegany,355
2020-04-21 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2020-04-21 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2020-04-21 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,193
2021-04-28 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,268
2021-04-28 11:00:00,Staff: State and Local Affected Facilities,Allegany,366
2021-04-28 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,193
2021-04-28 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,268
2021-04-28 11:00:00,Staff: State and Local Affected Facilities,Allegany,366
2021-04-28 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-04-28 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,127
2021-05-05 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,141
2021-05-05 11:00:00,Staff: State and Local Affected Facilities,Allegany,339
2021-05-05 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,127
2021-05-05 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,141
2021-05-05 11:00:00,Staff: State and Local Affected Facilities,Allegany,339
2021-05-05 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-05 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-13 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,127
2021-05-13 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,141
2021-05-13 11:00:00,Staff: State and Local Affected Facilities,Allegany,187
2021-05-13 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-13 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-13 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-19 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-19 11:00:00,Staff: State and Local Affected Facilities,Allegany,188
2021-05-19 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-19 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-19 11:00:00,Staff: State and Local Affected Facilities,Allegany,188
2021-05-19 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-19 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-05-26 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-26 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-05-26 11:00:00,Staff: State and Local Affected Facilities,Allegany,190
2021-05-26 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-05-26 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-05-26 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-06-02 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-06-02 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,0
2021-06-02 11:00:00,Staff: State and Local Affected Facilities,Allegany,168
2021-06-02 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-06-02 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-06-02 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,58
2021-06-09 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,42
2021-06-09 11:00:00,Staff: State and Local Affected Facilities,Allegany,168
2021-06-09 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,58
2021-06-09 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,42
2021-06-09 11:00:00,Staff: State and Local Affected Facilities,Allegany,168
2021-06-09 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-06-09 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-06-16 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,128
2021-06-16 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,168
2021-06-16 11:00:00,Staff: State and Local Affected Facilities,Allegany,298
2021-06-16 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-06-16 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
2021-06-16 11:00:00,Youth: State and Local Affected Facilities,Allegany,0
2021-06-16 11:00:00,"Staff: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,128
2021-06-16 11:00:00,"Residents: Nursing, Assisted Living, Group Homes Affected Facilities",Allegany,168
2021-06-16 11:00:00,Staff: State and Local Affected Facilities,Allegany,298
2021-06-16 11:00:00,Patients: State and Local Affected Facilities,Allegany,0
2021-06-16 11:00:00,Inmates: State and Local Affected Facilities,Allegany,0
